"26542","29442","0"
"26071","29170","0"
"25678","28918","0"
"25554","28848","0"
"25520","28832","0"
"25601","28901","0"
"25715","28954","0"
"25769","29008","0"
"25852","29039","0"
"25900","29078","0"
"25996","29157","0"
"25997","29165","0"
"26038","29172","0"
"25960","29110","0"
"25940","29114","0"
"25941","29135","0"
"25941","29097","0"
"25994","29125","0"
"26028","29123","0"
"26114","29217","0"
"26201","29253","0"
"26245","29296","0"
"26313","29350","0"
"26345","29375","0"
"26388","29399","0"
"26422","29385","0"
"26448","29434","0"
"26462","29474","0"
"26558","29498","0"
"26564","29524","0"
"26553","29506","0"
"26268","29260","0"
"25799","29012","0"
"25545","28808","0"
"25487","28764","0"
"25520","28783","0"
"25560","28846","0"
"25652","28861","0"
"25710","28937","0"
"25770","28981","0"
"25791","28973","0"
"25859","29039","0"
"25904","29002","0"
"25866","29030","0"
"25833","29013","0"
"25827","29016","0"
"25811","29024","0"
"25874","29065","0"
"25905","29070","0"
"25963","29080","0"
"25994","29132","0"
"26106","29171","0"
"26148","29234","0"
"26197","29279","0"
"26245","29297","0"
"26309","29327","0"
"26295","29272","0"
"26332","29319","0"
"26348","29304","0"
"26403","29345","0"
"26465","29391","0"
"26512","29433","0"
"26557","29429","0"
"26436","29340","0"
"25977","29075","0"
"25647","28821","0"
"25484","28783","0"
"25478","28759","0"
"25535","28769","0"
"25615","28829","0"
"25716","28856","0"
"25757","28948","0"
"25840","28972","0"
"25890","29016","0"
"25919","29058","0"
"25920","29025","0"
"25877","29029","0"
"25858","28987","0"
"25789","28940","0"
"25854","28994","0"
"25881","29019","0"
"25913","29033","0"
"26022","29051","0"
"26053","29134","0"
"26180","29238","0"
"26231","29221","0"
"26204","29229","0"
"26249","29298","0"
"26269","29282","0"
"26339","29304","0"
"26358","29321","0"
"26380","29314","0"
"26371","29331","0"
"26441","29407","0"
"26538","29399","0"
"26442","29384","0"
"26072","29122","0"
"25711","28862","0"
"25568","28735","0"
"25518","28747","0"
"25527","28757","0"
"25649","28856","0"
"25688","28866","0"
"25790","28955","0"
"25870","28972","0"
"25972","29047","0"
"25937","29076","0"
"25974","29040","0"
"25944","29021","0"
"25899","29019","0"
"25880","29015","0"
"25895","29016","0"
"25941","29014","0"
"25977","29051","0"
"26024","29069","0"
"26106","29106","0"
"26188","29134","0"
"26223","29198","0"
"26272","29224","0"
"26307","29245","0"
"26317","29280","0"
"26344","29221","0"
"26381","29350","0"
"26421","29372","0"
"26463","29334","0"
"26545","29406","0"
"26554","29418","0"
"26621","29435","0"
"26637","29418","0"
"26364","29269","0"
"25870","28943","0"
"25660","28778","0"
"25564","28723","0"
"25561","28757","0"
"25596","28805","0"
"25688","28877","0"
"25791","28893","0"
"25848","28935","0"
"25854","28959","0"
"25932","29013","0"
"25945","29025","0"
"25963","29036","0"
"25929","29006","0"
"25904","28995","0"
"25894","28957","0"
"25963","29033","0"
"25945","29043","0"
"26008","29030","0"
"26096","29105","0"
"26188","29155","0"
"26229","29185","0"
"26267","29226","0"
"26290","29218","0"
"26347","29247","0"
"26358","29290","0"
"26427","29330","0"
"26427","29294","0"
"26437","29275","0"
"26475","29313","0"
"26570","29393","0"
"26603","29410","0"
"26647","29407","0"
"26731","29509","0"
"26698","29493","0"
"26393","29280","0"
"25965","29013","0"
"25740","28845","0"
"25641","28799","0"
"25646","28757","0"
"25721","28876","0"
"25824","28897","0"
"25866","28930","0"
"25926","29004","0"
"25961","29029","0"
"25998","29052","0"
"26040","29041","0"
"26027","29014","0"
"26050","29060","0"
"25996","29048","0"
"25989","29017","0"
"26072","29080","0"
"26085","29095","0"
"26150","29084","0"
"26163","29112","0"
"26238","29217","0"
"26342","29202","0"
"26356","29261","0"
"26425","29296","0"
"26447","29325","0"
"26496","29333","0"
"26542","29390","0"
"26536","29372","0"
"26577","29394","0"
"26619","29361","0"
"26661","29431","0"
"26700","29464","0"
"26767","29486","0"
"26838","29521","0"
"26875","29600","0"
"26948","29607","0"
"26664","29420","0"
"26203","29096","0"
"25880","28928","0"
"25767","28822","0"
"25764","28801","0"
"25852","28883","0"
"25926","28953","0"
"25986","28999","0"
"26054","29011","0"
"26119","29037","0"
"26211","29077","0"
"26173","29108","0"
"26183","29133","0"
"26197","29116","0"
"26194","29088","0"
"26189","29137","0"
"26227","29109","0"
"26241","29151","0"
"26258","29164","0"
"26346","29203","0"
"26389","29242","0"
"26457","29287","0"
"26533","29305","0"
"26558","29375","0"
"26611","29375","0"
"26673","29429","0"
"26668","29410","0"
"26726","29451","0"
"26709","29465","0"
"26784","29477","0"
"26813","29496","0"
"26884","29554","0"
"26934","29560","0"
"26995","29587","0"
"27065","29615","0"
"27121","29652","0"
"26916","29587","0"
"26469","29257","0"
"26099","28994","0"
"25975","28903","0"
"25982","28927","0"
"26031","28972","0"
"26115","29038","0"
"26216","29118","0"
"26289","29162","0"
"26354","29160","0"
"26398","29242","0"
"26439","29249","0"
"26427","29207","0"
"26411","29225","0"
"26409","29218","0"
"26368","29241","0"
"26400","29200","0"
"26439","29246","0"
"26521","29289","0"
"26566","29348","0"
"26694","29349","0"
"26721","29420","0"
"26791","29470","0"
"26851","29489","0"
"26881","29556","0"
"26952","29568","0"
"26973","29650","0"
"27011","29623","0"
"27046","29636","0"
"27071","29631","0"
"27081","29650","0"
"27160","29697","0"
"27205","29753","0"
"27274","29754","0"
"27322","29782","0"
"27093","29660","0"
"26701","29419","0"
"26427","29202","0"
"26327","29148","0"
"26311","29168","0"
"26387","29230","0"
"26458","29274","0"
"26561","29321","0"
"26651","29375","0"
"26688","29422","0"
"26736","29444","0"
"26793","29479","0"
"26789","29462","0"
"26754","29460","0"
"26710","29405","0"
"26753","29435","0"
"26755","29462","0"
"26795","29498","0"
"26839","29501","0"
"26907","29551","0"
"26978","29609","0"
"27016","29616","0"
"27130","29662","0"
"27175","29708","0"
"27201","29693","0"
"27233","29759","0"
"27245","29773","0"
"27298","29744","0"
"27327","29809","0"
"27364","29830","0"
"27434","29854","0"
"27463","29909","0"
"27531","29942","0"
"27563","29956","0"
"27393","29867","0"
"26983","29607","0"
"26704","29418","0"
"26560","29326","0"
"26578","29302","0"
"26656","29344","0"
"26719","29415","0"
"26781","29468","0"
"26847","29542","0"
"26909","29559","0"
"26937","29597","0"
"26986","29570","0"
"27012","29603","0"
"26995","29580","0"
"26998","29598","0"
"26963","29597","0"
"26950","29613","0"
"27015","29619","0"
"27047","29673","0"
"27109","29664","0"
"27202","29715","0"
"27259","29746","0"
"27299","29783","0"
"27343","29756","0"
"27384","29835","0"
"27437","29856","0"
"27463","29841","0"
"27472","29884","0"
"27551","29882","0"
"27588","29930","0"
"27588","29951","0"
"27628","29980","0"
"27682","29994","0"
"27633","29963","0"
"27334","29789","0"
"26945","29511","0"
"26772","29411","0"
"26691","29392","0"
"26738","29431","0"
"26801","29469","0"
"26887","29511","0"
"26943","29544","0"
"26973","29556","0"
"26994","29615","0"
"27121","29649","0"
"27105","29657","0"
"27117","29623","0"
"27084","29632","0"
"27087","29646","0"
"27090","29656","0"
"27070","29644","0"
"27135","29687","0"
"27173","29702","0"
"27250","29721","0"
"27297","29772","0"
"27345","29788","0"
"27400","29824","0"
"27465","29848","0"
"27473","29886","0"
"27496","29869","0"
"27513","29888","0"
"27566","29872","0"
"27571","29892","0"
"27608","29968","0"
"27679","29995","0"
"27732","30012","0"
"27792","30060","0"
"27887","30129","0"
"27715","30002","0"
"27400","29810","0"
"26986","29582","0"
"26848","29463","0"
"26760","29415","0"
"26836","29483","0"
"26848","29505","0"
"26950","29525","0"
"27013","29530","0"
"27073","29584","0"
"27079","29631","0"
"27097","29671","0"
"27127","29695","0"
"27162","29673","0"
"27131","29680","0"
"27142","29631","0"
"27136","29664","0"
"27151","29690","0"
"27188","29687","0"
"27269","29746","0"
"27311","29740","0"
"27369","29809","0"
"27387","29819","0"
"27457","29837","0"
"27521","29860","0"
"27511","29875","0"
"27589","29935","0"
"27593","29990","0"
"27640","29948","0"
"27677","29990","0"
"27681","30014","0"
"27744","30029","0"
"27759","30045","0"
"27815","30075","0"
"27920","30090","0"
"27942","30131","0"
"27867","30083","0"
"27550","29848","0"
"27080","29617","0"
"26849","29448","0"
"26768","29387","0"
"26782","29406","0"
"26881","29470","0"
"26943","29532","0"
"27038","29545","0"
"27115","29592","0"
"27146","29606","0"
"27216","29670","0"
"27257","29694","0"
"27205","29703","0"
"27172","29672","0"
"27194","29661","0"
"27167","29646","0"
"27190","29674","0"
"27239","29716","0"
"27303","29715","0"
"27342","29758","0"
"27403","29806","0"
"27462","29842","0"
"27513","29883","0"
"27579","29908","0"
"27568","29899","0"
"27663","29931","0"
"27638","29943","0"
"27679","29928","0"
"27725","29996","0"
"27763","30032","0"
"27772","30001","0"
"27837","30047","0"
"27888","30103","0"
"27968","30121","0"
"27997","30173","0"
"27802","30035","0"
"27384","29734","0"
"27028","29554","0"
"26886","29458","0"
"26820","29409","0"
"26907","29451","0"
"26981","29521","0"
"27083","29566","0"
"27164","29597","0"
"27214","29661","0"
"27287","29690","0"
"27340","29751","0"
"27357","29760","0"
"27345","29792","0"
"27338","29775","0"
"27339","29775","0"
"27323","29773","0"
"27418","29785","0"
"27446","29850","0"
"27508","29856","0"
"27582","29880","0"
"27632","29977","0"
"27755","29977","0"
"27775","30035","0"
"27827","30072","0"
"27907","30156","0"
"27980","30125","0"
"28043","30166","0"
"28068","30231","0"
"28136","30239","0"
"28237","30270","0"
"28315","30329","0"
"28390","30426","0"
"28508","30467","0"
"28408","30421","0"
"28083","30253","0"
"27715","29991","0"
"27499","29851","0"
"27446","29791","0"
"27448","29794","0"
"27510","29817","0"
"27485","29847","2"
"27519","29876","5"
"27591","29906","6"
"27674","29967","7"
"27668","29942","8"
"27654","29922","9"
"27604","29913","10"
"27594","29867","11"
"27548","29851","12"
"27561","29855","13"
"27595","29881","14"
"27592","29898","15"
"27689","29924","16"
"27738","29977","17"
"27810","29988","18"
"27823","30023","19"
"27863","30026","19"
"27871","30053","20"
"27889","30064","21"
"27843","30037","21"
"27886","30092","21"
"27852","30063","22"
"27662","29906","22"
"27371","29710","22"
"27142","29564","23"
"27092","29559","23"
"27069","29577","24"
"27122","29577","24"
"27198","29590","24"
"27254","29636","24"
"27335","29684","24"
"27372","29729","25"
"27391","29741","25"
"27450","29780","25"
"27403","29756","26"
"27376","29754","27"
"27369","29749","27"
"27331","29704","28"
"27373","29779","28"
"27367","29758","29"
"27397","29762","30"
"27481","29839","30"
"27512","29808","31"
"27548","29860","31"
"27537","29847","32"
"27597","29895","32"
"27608","29866","32"
"27615","29925","33"
"27673","29929","33"
"27669","29952","33"
"27580","29927","33"
"27366","29731","34"
"27054","29510","34"
"26869","29425","34"
"26787","29393","34"
"26836","29395","35"
"26844","29414","35"
"26961","29451","34"
"27052","29535","34"
"27086","29547","24"
"27096","29570","34"
"27138","29596","34"
"27125","29563","34"
"27114","29570","34"
"27046","29540","31"
"27026","29515","33"
"27024","29521","31"
"27058","29539","33"
"27115","29589","31"
"27192","29664","32"
"27258","29675","30"
"27271","29685","31"
"27341","29710","29"
"27420","29751","29"
"27392","29750","28"
"27459","29817","28"
"27456","29807","27"
"27511","29839","27"
"27532","29860","25"
"27592","29866","26"
"27661","29910","26"
"27561","29838","26"
"27169","29628","26"
"26920","29433","26"
"26773","29351","26"
"26765","29344","26"
"26837","29416","25"
"26932","29472","25"
"27033","29489","24"
"27105","29525","24"
"27175","29597","23"
"27267","29636","23"
"27301","29642","23"
"27264","29648","23"
"27248","29611","23"
"27211","29618","21"
"27205","29597","22"
"27151","29624","22"
"27295","29573","22"
"27286","29664","22"
"27307","29677","22"
"27388","29739","22"
"27485","29759","22"
"27569","29771","22"
"27645","29850","22"
"27667","29895","22"
"27720","29898","22"
"27793","29947","22"
"27764","29961","22"
"27831","29962","22"
"27842","30010","22"
"27885","30023","22"
"27963","30059","23"
"28010","30096","23"
"28027","30109","23"
"28098","30109","23"
"28105","30120","23"
"27747","29892","22"
"27249","29581","23"
"26964","29445","23"
"26902","29335","23"
"26922","29424","23"
"27048","29464","23"
"27162","29589","23"
"27310","29645","22"
"27465","29704","23"
"27556","29777","23"
"27648","29861","23"
"27627","29869","23"
"27546","29803","24"
"27469","29717","24"
"27366","29658","24"
"27337","29662","23"
"27353","29652","24"
"27386","29689","24"
"27473","29687","24"
"27548","29773","24"
"27587","29847","24"
"27703","29870","24"
"27785","29898","24"
"27880","29955","24"
"27892","30014","24"
"27977","29994","24"
"28001","30047","24"
"28048","30057","25"
"28070","30068","25"
"28095","30091","26"
"28106","30120","26"
"28159","30140","26"
"28186","30159","25"
"28262","30173","25"
"28316","30225","25"
"28326","30212","25"
"28410","30297","26"
"28505","30354","27"
"28557","30389","29"
"28488","30343","33"
"27994","30019","37"
"27502","29720","40"
"27284","29576","40"
"27262","29593","40"
"27311","29555","40"
"27451","29657","39"
"27590","29770","36"
"27827","29892","35"
"28070","30076","34"
"28382","30272","34"
"28599","30382","32"
"28559","30374","31"
"28441","30293","30"
"28173","30113","30"
"28002","30012","30"
"27959","29986","29"
"27872","29942","27"
"27939","29998","26"
"28014","29987","26"
"28090","30064","25"
"28268","30128","24"
"28372","30219","24"
"28513","30333","23"
"28625","30367","23"
"28714","30461","23"
"28836","30544","24"
"28966","30604","24"
"29019","30659","25"
"29105","30720","26"
"29131","30711","26"
"29182","30747","26"
"29243","30770","27"
"29303","30824","27"
"29369","30846","28"
"29413","30905","29"
"29559","30896","30"
"29570","31003","30"
"29683","31067","31"
"29514","30916","31"
"28916","30579","31"
"28297","30154","31"
"28008","29979","30"
"27988","29954","30"
"28012","29993","29"
"28161","30075","29"
"28385","30206","29"
"28708","30360","29"
"29087","30624","27"
"29490","30927","27"
"29733","31089","26"
"29931","31200","26"
"29896","31198","26"
"29802","31099","25"
"29586","30943","24"
"29352","30839","23"
"29260","30751","22"
"29186","30716","21"
"29206","30726","21"
"29299","30766","21"
"29444","30865","21"
"29587","30966","21"
"29729","31050","21"
"29883","31105","20"
"30050","31209","19"
"30201","31321","18"
"30294","31373","18"
"30383","31432","19"
"30459","31514","21"
"30515","31561","22"
"30576","31546","23"
"30635","31614","24"
"30660","31652","24"
"30751","31674","26"
"30756","31636","28"
"30806","31772","29"
"30731","31637","28"
"30416","31465","28"
"29703","30962","29"
"29124","30646","30"
"28905","30511","30"
"28878","30471","29"
"28996","30546","29"
"29223","30715","29"
"29554","30909","31"
"29969","31188","32"
"30312","31365","34"
"30476","31527","35"
"30576","31546","35"
"30601","31569","35"
"30616","31567","34"
"30584","31565","33"
"30506","31514","34"
"30438","31484","34"
"30423","31435","34"
"30368","31414","34"
"30444","31476","34"
"30503","31508","34"
"30589","31566","34"
"30685","31613","33"
"30790","31664","33"
"30852","31745","32"
"30937","31758","32"
"30948","31783","31"
"30991","31828","31"
"31041","31792","32"
"31057","31866","32"
"31095","31869","32"
"31143","31903","32"
"31192","31923","33"
"31219","31951","33"
"31241","31963","34"
